Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Ukraine,UKR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21400.927734375,18843.654296875,15861.0107421875,12440.904296875,10990.09375,9972.5478515625,9759.4599609375,9594.7275390625,9602.017578125,9964.0908203125,11090.0830078125,11799.375,13041.404296875,14717.330078125,15236.5478515625,16382.3720703125,17918.845703125,18264.904296875,15575.7841796875,16552.59375,17289.0078125,18017.66015625,17997.12109375,17172.703125,16378.796875,16347.822265625,16885.673828125,17479.154296875,18193.111328125,17821.056640625,17516.58203125,16043.8662109375,16933.14453125
United Arab Emirates,ARE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68790.3299271678,..,..
United Kingdom,GBR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53131.5826149774,..,..
United States,USA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43041.1534753028,42524.1106742361,43265.8985836359,43694.2442921569,45015.8372551085,46000.9567477156,47475.0073301905,49355.1961497279,51531.5567782271,53220.9911581679,54984.2882648939,55297.8672231053,55563.3457450467,56287.3435463939,57883.2515305162,59230.6859010029,60735.1151627299,60587.4811414239,58996.0673907015,57608.4522218068,59211.7056723528,59959.5954911598,61373.2713406543,61908.2730203529,63487.0195821159,65047.8967325824,65448.4069288183,66787.7200303594,68421.0415647387,69956.868565995,67529.7937271566,71608.7133133974,72993.2989396225,..
Uruguay,URY,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13637.1440783616,14202.8118486204,15314.5672910679,15654.4944020944,16658.5485158651,16365.7782911184,17212.2928800125,18694.3143507039,19427.0879790335,19154.0848228803,18691.3481353119,17919.0974883976,16645.4395742227,16034.2072280559,16780.2600671453,18275.0317075125,19118.9099299671,20334.4447912373,21590.6212374999,22389.7607121715,23964.6732707072,25214.3030980448,25030.7456082887,26669.8969283877,27145.0655469403,27679.0391194069,27898.027713564,28056.6013275652,28021.3501716413,28494.2244277866,26234.9319548175,26279.040615733,27826.6948145551,28649.821991658
Uzbekistan,UZB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8204.10423291334,..,..
Vanuatu,VUT,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2662.14348371222,2702.03238996159,2725.37522874859,2758.96725213332,2983.89135290717,2989.07389217392,3224.47812576913,3135.20863337128,3117.90196028247,3163.49022039104,3016.60611119818,3136.73412108112,3210.03865882666,3154.34391994746,3240.3235192167,3292.1737805249,3410.69717119977,3876.42633738881,3471.71367144052,3439.98327032868,3457.86270770709,..
"Venezuela, RB",VEN,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3257.13567424052,3481.51502183137,3686.5453013673,3821.72816644461,3968.26856345364,4205.49846515724,4423.85811792552,4643.35399104908,4915.32396030737,5217.70926384446,5554.56144178593,5866.29386720976,6186.53338233467,6459.61295323188,6654.35406784735,7071.4429513213,7462.73411089594,7754.73891043771,8079.87120102371,8472.92929855037,8859.76581478389,9305.3092652356,9787.73982895545,10521.9864972332,11203.2952961926,11515.6546776507,11604.548605262,12490.1289791553,..
Virgin Islands (U.S.),VIR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4727.15682322894,4887.85060820254,4684.73924166774,5171.94907341407,5910.61004364054,6228.98613671346,5268.45418719376,4529.90632452879,3801.13913177327,4181.09632401342,4883.16131602168,5361.4530765747,5245.10116512912,5362.20605939683,5678.50134620822,5888.48668323155,5921.09489263601,6350.93898164305,6600.11372999957,6837.51976530498,6751.9848993571,6939.08024375373,7312.66504461846,7349.58129243815,7492.46757881843,7425.19852181613,6305.65075748701,6797.46591174044,7064.52883696801,..
"Yemen, Rep.",YEM,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3219.78793839267,..,..
Zimbabwe,ZWE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2128.91389120473,2584.71667654807,2843.66545053166,3238.1610952959,3309.62585439544,3233.61107102842,3177.721042451,3124.08895867224,3220.7155697194,3639.34276787838,3352.18561797506,3021.42357623202,3216.55323297399,3351.02695473203,..
Africa Eastern and Southern,AFE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2990.82360390781,2881.77674658271,2843.23592572935,2834.46274105336,2856.38930195686,2936.40812353713,2926.25566108388,2899.06889954044,2876.15195199919,2886.5523874292,2891.78592163772,2932.31635060713,2977.07734682978,3080.57536887911,3197.85263745703,3341.49569981241,3475.02642810379,3526.65526284084,3489.55144099635,3573.5990244991,3668.687211393,3723.87547612029,3777.05468193743,3834.53170165737,3881.81451011933,3916.54362020413,3933.04058559942,3950.18953808126,3944.27434734025,3792.82041321736,3879.36990966667,3898.73340549043,3871.02736808239
Africa Western and Central,AFW,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16058.8043124744,16972.5684487762,17250.6163457073,17748.2379144429,18022.6914209124,18795.7119854127,19595.8856032751,20520.3617411284,21250.2420421127,22364.9729147142,23618.667247022,24958.9644450723,26499.4794636363,27960.9626913785,27219.9917000574,27452.0165632702,28306.1371105983,28646.408462612,29034.7057834738,30114.2709700172,31302.1410266423,32313.2274825851,34022.730236108,35714.7593511068,37240.9628678451,36322.9563516727,38533.6769223552,40258.2995131885,40596.0739874035
Early-demographic dividend,EAR,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4912.92675975523,4969.01984119639,5083.48676396719,5208.77072261712,5340.30879970591,5337.84537984422,5554.78832602973,5715.03007165975,5857.74736914186,6012.87838364056,6123.37427569395,6164.36546131619,6173.84253767692,6386.10563609044,6634.03441379517,6920.41426449303,7301.92680799246,7653.99815891936,7784.69726220427,7830.14312551453,8210.80065804391,8887.25407444407,9024.09101569649,9238.36632787693,9517.75137623244,9812.06730670235,10352.8104411861,10727.5084383994,11039.2152729053,11209.1949842002,10561.5341244684,11250.2479683076,11766.8596091138,12244.8471549694
East Asia & Pacific,EAS,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6851.08290060135,7174.67616744717,7417.95861037645,7473.69762689077,7697.16598698901,8046.96744358407,8272.67731598913,8616.04497205227,9013.9964191043,9505.398200843,9993.22409883306,10634.9509747788,11465.3095769218,11885.8267212485,12254.0379497339,13106.1940145093,13738.4589519601,14441.7748403742,15115.6554114374,15880.1411393981,16619.5963286203,17352.9904324208,18204.3282784107,18953.9083652999,19702.3931103266,19653.8955273495,20856.0834784859,21397.1683166067,..
East Asia & Pacific (excluding high income),EAP,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2765.07516653005,3001.25709682729,3233.04437681512,3412.67197852229,3625.69545753884,3892.86194154788,4150.62584258884,4481.36890008532,4882.28422024857,5329.08984808352,5835.63193173372,6511.764480408,7357.71427512885,8005.41373426057,8585.95284044249,9381.80992672189,10086.2544609385,10812.9143476877,11459.6388884573,12256.8929692563,12914.6972954987,13656.3487071535,14499.3974096828,15311.4367456577,16137.2149501604,16179.1361995298,17318.2884806632,17926.2927250205,..
East Asia & Pacific (IDA & IBRD countries),TEA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2798.20517119372,3037.12443199694,3271.558959126,3453.18719113121,3668.59906618073,3938.77423074108,4199.40377193426,4533.81533477366,4939.24700486224,5391.17516760274,5903.47425081886,6587.25224692442,7442.73479663753,8097.59355294593,8684.49329488804,9489.10612084284,10201.1215383221,10935.4471808505,11588.9404815134,12394.7127057849,13059.5407784983,13809.1059103855,14661.0895667838,15481.83309517,16316.5750186264,16358.8733751575,17510.7775225189,18125.7891864452,..
Euro area,EMU,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40551.3339478592,41206.1086775543,42227.0242537289,43513.9917992478,44742.1319420475,45832.5803356191,46671.0903423124,46947.3272259248,47160.1949309435,48124.8130908235,48608.5753751641,49868.3675764798,51068.0322883481,50538.9365077232,48892.3852535827,49519.5921364297,50070.2099674722,49481.583301109,49396.1834946925,50025.0165459149,51139.3007808087,52298.4422205792,53406.7428588686,54256.1760540821,55106.241948257,51610.5450621223,54703.5385177827,54906.9175113387,..
Europe & Central Asia,ECS,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29450.3459935155,29904.4574616147,30579.0720984624,31441.0049120785,32308.1374569828,33298.3380585034,34096.5931448414,34562.0377432364,35078.5019579503,36148.1236831962,36881.1180450607,38120.3463398588,39249.8821496241,39223.6325112547,37882.5363311628,38486.9940760334,38911.7644558712,38694.7672610608,38828.9985613511,39177.4917290659,39622.8153065429,39955.4721668224,40809.0940735173,41639.715820637,42319.3975520406,40285.9123928556,42569.0996214997,43013.6976181228,..
Europe & Central Asia (excluding high income),ECA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27600.2677409079,27970.0234113428,28030.2463383664,27784.0667765111,27345.9017891535,28034.3852286201,28918.890196338,29541.5808015479,28896.3430475252,30213.9344681826,30319.2226946019,31317.7600043277
European Union,EUU,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35446.3967263562,36159.4043526427,37010.1113743095,38144.8967278231,39228.4322112488,40317.7268219324,41163.797825417,41621.2575225816,41992.7079423855,43019.7327200066,43708.6340353944,45041.8429927366,46305.8512232826,46238.433311285,44792.9451332364,45434.3803212344,46057.6374385006,45672.5280847244,45707.374948073,46464.9768970464,47619.1354924574,48748.8228911993,49995.6297027213,51021.1376166064,52035.1152613187,49124.0732712361,52121.0264097062,52762.8931328402,..
Fragile and conflict affected situations,FCS,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2133.19225419091,2206.86849301697,2252.58726324267,2314.45445029535,2343.67680473867,2383.66708580189,2435.7777806967,2499.45962896211,2575.43647613508,2712.98098986427,2786.15533858327,2843.89698775401,2902.56119325833,2965.651174031,3009.11584211164,2951.57428301245,2953.39351555514,2985.82066936983,3029.81018053448
High income,HIC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33677.3466083078,33845.9104245449,34492.7841003136,34835.5697743993,35941.9707906942,36939.7181273221,37964.6269527526,39070.7655219265,40082.7615657798,41228.8123774047,42613.584197239,43135.5945778497,43580.1706787074,44173.907938716,45424.7803394228,46376.6641230143,47580.343148675,48305.1708957064,47623.2748056414,46297.8927820626,47445.8745740183,47989.2078210875,48436.4730812593,48883.762436101,49721.3361213867,50709.9682369656,51214.98537457,52300.8718987062,53288.1682492601,54113.1979875697,52046.7969827993,55119.6368507004,55853.9989922649,..
IBRD only,IBD,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5555.00530494378,5795.22937201668,6018.13336948482,6185.21234309251,6349.7472599128,6588.26662749023,6783.13610820223,7004.66625428597,7351.38833408893,7796.25048013797,8251.52783595762,8871.89557707743,9593.55307474418,10066.9488921501,10318.2891478655,10980.553302155,11791.0934283525,12252.0456029735,12676.5502255711,13140.5895140922,13500.0530436089,13940.0686630545,14516.1059447328,15049.2005215409,15506.9346770447,15069.8123589852,16062.3642483622,16587.7495927374,..
IDA & IBRD total,IBT,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4874.28890003346,5070.64110965557,5244.26224196625,5374.69799132653,5503.45181598624,5691.05005705827,5839.69187043193,6007.3783150926,6284.04207736491,6642.44310118032,7007.90139827537,7502.82565615938,8068.61711445236,8431.51213780035,8610.27418755907,9117.82617612554,9740.84886830277,10090.4443031843,10414.5192517728,10775.143140589,11045.4740356474,11463.0268853843,11899.0234117265,12304.6180437666,12636.3817928216,12253.6736338267,12985.8914067853,13348.2730941076,..
IDA blend,IDB,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5704.76684252917,6004.69881574729,6304.49495157587,6505.0593393264,6696.86551451973,7069.98268127035,7383.35018973159,7792.98022943249,8243.80820435533,8859.17193481424,9491.40169266724,10330.9862180965,11382.5970413446,12177.6132697896,12718.7406046054,13643.0962695698,14525.7667408807,15363.051217149,16058.5691983661,16803.0305094396,17319.1817621193,17834.7303434789,18677.0511113419,19510.1650572782,20320.8049401885,20252.8552548972,21643.1056899166,22236.8428725374,..
Latin America & Caribbean,LCN,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12077.525256857,12327.2564428914,12492.2313224549,12866.5844321235,13251.489954552,13201.3470215984,13509.9689930408,14028.6331981915,14191.8422974835,13992.3550848917,14272.2589670035,14108.1667915599,13953.108606889,14099.4124857432,14542.6806177776,14907.8188397686,15619.5969948722,16284.1939418657,16715.6729768468,16158.9980153149,16971.9072741257,17535.3672442172,17819.3922376779,18199.8599220727,18276.2301416568,18231.8512403347,17977.7110960249,18128.1680111217,18166.3877986848,18151.7562849722,16873.1197746634,17882.926116057,18517.099750402,18769.1146480253
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11907.3748406381,12141.0280659064,12265.86638303,12627.4646368155,13009.3253845892,12909.8512562085,13202.5796130851,13700.2560653934,13847.0739508704,13643.61413834,13916.3514655748,13742.8447072346,13586.6613703945,13736.2319339308,14156.898681008,14511.6509144136,15247.7760342655,15902.83125951,16316.2915356231,15752.0553946492,16562.2775943368,17126.2744245914,17350.4244072284,17709.9532962065,17783.0534023484,17706.5441285331,17436.7652221737,17595.1307681479,17582.9553836341,17536.4574154451,16319.8288958393,17255.3286519288,17849.9377770453,18115.2417901424
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12086.4441966741,12335.9018323153,12499.9526358115,12872.1740876339,13256.0947047054,13185.8758325118,13499.2082479854,14019.0220305909,14179.6059175615,13961.3585973278,14233.8386888415,14065.261518803,13906.883166863,14055.3615434915,14479.9953955008,14851.7857091355,15571.3804220359,16240.250633082,16681.29519903,16124.2837622473,16947.2737757788,17515.0754177268,17792.9707506205,18173.9113906987,18249.1725519401,18200.2971705679,17941.1635645826,18094.9614238533,18127.6192977313,18112.9423359501,16825.4771651028,17846.2221893392,18473.1018281283,18717.6785253675
Least developed countries: UN classification,LDC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4306.79888454269,4475.83783384255,4636.74952096983,4753.36282176098,4875.02942853859,5040.3092499999,5172.38880222337,5320.80691549735,5576.26431944261,5900.89184244312,6228.92233939164,6678.83093129691,7191.38530154745,7505.76730306224,7682.29747767259,8158.00220546248,8730.73504622732,9050.97886153729,9380.98752280643,9750.3574183988,10050.3883062486,10513.7848152764,10940.7020606441,11321.2769950558,11644.2667846077,11297.7395550243,11978.8121997111,12349.716863412,..
Low income,LIC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2877.6214695045,2880.24944256378,2954.45567328679,2991.80935427179,3083.43805694538,3200.26723577909,3354.92952413316,3422.39547457721,3531.13877769138,3690.32886705554,3775.950081145,3866.68871240857,3923.31552556342,4093.79431564532,4307.60800887473,4529.5072741075,4778.87633500961,5038.49142525024,5150.51107575776,5359.41849053101,5607.42717114716,5769.41828572895,5952.44336474004,6182.32763823567,6477.32615154222,6801.01824209432,7239.73531709024,7557.29096027894,7896.74916922496,8110.3003723796,7688.79538379832,8143.39788368805,8544.26191731693,8950.80084445345
Middle East & North Africa,MEA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6191.3849051978,6248.25012574883,6316.68324698329,6525.9207542773,6542.62761468909,6529.30173819503,6770.2699892721,6795.36648756466,6888.81333932568,7176.60680436727,7339.65403755126,7514.78251649101,7719.01029353517,7932.61454870936,8196.82385365386,8484.66094445363,8833.24899527341,9341.70487500495,9627.18453464482,9643.88894697474,9906.74258136628,12865.0345227578,12487.561989987,12249.2894627739,12170.9520269173,11893.1705522122,12445.9121746015,12590.3185990282,12450.3981789132,12235.2443132173,11673.3616726631,12252.7594004536,12586.9323506606,..
